math;gender;ethnicity;bmi;siblings;income;momeduc;momwork;school;schoolissues;tvmfb;tvmfa;tvsat;tvsun;computer
81.80193;male;latino;19.65;1;50000;12 yrs;>= 35h;public;1;0;2;5;2;1
108.3219;male;latino;23.77;2;35000;9-11 yrs;>= 35h;public;1;0;4;4;0;1
78.78177;male;latino;22.11;4;8000;1-8 yrs;no work;public;1;1;0;1;1;0
89.62223;female;latino;22.47;1;34000;college;>= 35h;catholic;0;1;1;3;3;1
96.34341;female;latino;24.24;1;40000;college;>= 35h;catholic;0;1;3;2;2;1
102.4761;female;latino;23.01;1;70000;college;>= 35h;public;0;1;1;2;1;1
82.70164;male;latino;27.16;3;30000;1-8 yrs;<35h;public;1;1;1;2;1;1
105.3796;male;latino;30.44;1;37000;some college;>= 35h;other private;0;1;2;3;3;1
84.26279;male;latino;28.95;0;50000;12 yrs;<35h;public;1;0;2;4;4;1
70.75233;female;latino;15.87;3;14000;12 yrs;>= 35h;public;1;2;1;5;5;1
99.28575;male;latino;19.85;2;15000;12 yrs;no work;public;1;0;0;2;2;1
99.31007;female;latino;18.49;3;35000;12 yrs;>= 35h;public;1;0;3;6;7;0
81.93324;male;latino;19.25;2;18000;12 yrs;no work;public;0;2;0;3;3;1
86.11574;female;latino;21.61;2;20000;1-8 yrs;no work;public;1;1;1;4;4;0
104.2367;female;latino;34.06;2;15000;1-8 yrs;no work;public;1;1;1;4;0;0
103.5315;male;latino;18.06;1;40000;12 yrs;>= 35h;public;1;1;0;4;4;1
97.23827;male;latino;21.25;2;27000;12 yrs;no work;public;1;2;1;2;0;0
97.52522;female;latino;22.14;3;24000;12 yrs;no work;public;1;1;0;2;2;1
84.1023;male;latino;16.62;1;50000;12 yrs;>= 35h;catholic;1;1;1;5;1;1
107.3881;female;latino;18.58;2;350000;college;<35h;catholic;0;1;0;2;2;1
105.7638;female;latino;16.93;3;23000;college;<35h;public;1;0;0;2;2;1
97.60303;male;latino;21.78;1;6140;some college;<35h;public;1;2;2;3;3;1
91.56758;male;latino;24.7;4;50000;12 yrs;>= 35h;public;1;1;1;3;3;1
104.8884;male;latino;17.58;2;66000;college;no work;public;1;1;1;5;5;1
95.89112;female;latino;18.08;1;28000;9-11 yrs;no work;public;0;0;2;1;1;0
87.95409;female;latino;21.4;0;30000;some college;>= 35h;public;1;0;0;2;0;1
108.3073;female;latino;15.59;3;16800;12 yrs;no work;public;0;0;2;0;1;1
96.64494;male;latino;23.01;3;20000;1-8 yrs;>= 35h;public;1;2;1;5;5;0
93.26976;male;latino;17.2;2;35000;some college;<35h;catholic;0;1;1;0;2;1
89.06294;female;latino;24.87;1;50000;9-11 yrs;<35h;public;0;2;2;3;3;1
94.83577;female;latino;24.24;2;50000;12 yrs;>= 35h;public;1;1;1;4;4;1
97.00483;female;latino;19.46;1;24000;some college;>= 35h;public;0;1;0;2;0;1
107.2909;female;latino;15.67;1;75000;some college;no work;other private;0;2;0;5;5;1
91.25632;male;latino;20.27;2;90000;some college;>= 35h;public;1;0;1;1;2;1
111.4296;female;latino;16.5;3;50000;college;no work;public;1;0;2;3;2;1
95.20052;male;latino;20.54;2;15000;1-8 yrs;<35h;public;1;2;0;4;4;0
82.68706;female;latino;19.23;3;35000;1-8 yrs;>= 35h;public;1;1;0;0;2;1
102.4907;male;latino;16.89;4;32000;some college;>= 35h;public;1;1;2;5;5;1
95.8279;male;latino;29.29;1;42300;1-8 yrs;>= 35h;public;1;1;1;6;2;1
87.61366;male;latino;21.94;4;24000;9-11 yrs;<35h;public;1;1;0;0;0;1
74.94456;female;latino;19.95;2;28000;1-8 yrs;<35h;public;1;1;0;3;1;1
101.4548;female;latino;20.85;5;50000;some college;<35h;catholic;0;0;0;1;1;1
94.38834;male;latino;18.94;2;35000;9-11 yrs;no work;public;1;0;3;2;2;1
111.629;male;latino;25.88;1;100000;college;>= 35h;public;1;0;1;3;3;1
85.77044;female;latino;22.56;0;28000;9-11 yrs;no work;public;0;1;1;1;1;0
96.26073;female;latino;20.99;3;8736;9-11 yrs;no work;public;1;0;1;1;1;1
100.8858;female;latino;22.64;1;25000;1-8 yrs;>= 35h;public;1;0;3;4;4;0
90.02103;male;latino;27.06;2;40000;9-11 yrs;no work;public;0;2;2;5;5;1
101.8439;male;latino;23.22;1;1000;9-11 yrs;no work;public;1;2;1;4;0;1
104.1783;male;latino;21.19;3;65000;12 yrs;>= 35h;public;1;0;0;1;1;0
96.96593;male;latino;31.44;2;37000;9-11 yrs;no work;public;1;3;3;2;1;1
104.9662;female;latino;15.97;2;40000;college;>= 35h;public;0;0;0;3;3;1
109.5815;male;latino;20.78;2;19000;9-11 yrs;<35h;public;0;1;0;2;2;0
113.3312;female;latino;15.65;2;12000;12 yrs;>= 35h;public;1;0;1;2;2;1
96.08566;male;latino;25.12;1;30000;some college;<35h;public;0;1;1;3;3;1
88.68846;female;latino;23.89;1;75000;12 yrs;no work;public;1;4;2;2;5;1
104.475;male;latino;15.69;4;14000;9-11 yrs;>= 35h;public;1;1;0;1;1;1
87.66229;male;latino;21.78;1;52000;12 yrs;>= 35h;catholic;0;2;1;3;3;1
104.6598;female;latino;24.14;0;72000;12 yrs;<35h;catholic;1;0;1;4;4;1
108.745;male;latino;18.18;2;70000;college;<35h;public;0;1;1;3;2;1
103.2154;male;latino;26.57;1;15000;12 yrs;<35h;public;0;2;0;0;0;1
100.6183;male;latino;18.66;3;27000;9-11 yrs;>= 35h;public;1;0;1;2;0;1
103.8865;female;latino;29.93;0;21000;some college;>= 35h;public;1;1;1;5;7;0
87.21972;male;latino;21.64;2;28000;12 yrs;>= 35h;public;1;1;1;3;2;1
94.72878;female;latino;15.99;2;30000;12 yrs;no work;public;0;0;0;1;0;0
105.0051;female;latino;19.02;2;15000;9-11 yrs;no work;public;0;3;0;5;4;0
83.08099;male;latino;26.4;2;80000;some college;>= 35h;public;1;1;1;5;1;1
83.5576;male;latino;23.48;0;32;9-11 yrs;>= 35h;public;1;0;1;4;0;0
97.51549;female;latino;18.09;2;20000;12 yrs;<35h;public;1;0;1;3;0;1
99.78668;female;latino;27.4;2;19000;12 yrs;<35h;public;1;0;1;2;2;1
89.14562;male;latino;16.89;2;18000;9-11 yrs;>= 35h;public;1;2;0;3;1;1
91.94205;male;latino;18.92;2;12000;1-8 yrs;no work;public;1;0;1;4;0;1
108.5845;female;latino;15.93;1;50000;some college;<35h;catholic;0;0;3;4;4;1
98.80428;male;latino;24.68;2;18000;12 yrs;no work;public;1;1;0;0;0;0
106.7851;male;latino;28.04;2;15000;12 yrs;<35h;public;1;1;0;3;3;1
113.9488;male;latino;16.48;0;80000;college;no work;public;1;0;1;2;3;1
99.6116;female;latino;17.33;2;25000;12 yrs;no work;catholic;0;0;0;1;1;1
102.6318;female;latino;20.88;0;45000;some college;no work;public;1;0;1;2;2;0
103.7114;female;latino;23.2;3;100000;12 yrs;no work;public;1;2;0;4;4;1
87.01546;female;latino;17.02;2;22000;12 yrs;no work;public;1;0;0;1;0;0
106.9164;male;latino;34.19;1;40000;college;>= 35h;public;1;2;0;2;2;1
103.3856;female;latino;19.24;2;15000;12 yrs;no work;public;0;2;0;4;4;1
92.41867;female;latino;22.74;2;8300;1-8 yrs;>= 35h;public;1;2;0;5;3;0
99.11553;male;latino;16.72;1;60000;12 yrs;<35h;public;0;0;1;2;2;1
103.0451;male;latino;20.73;0;90000;1-8 yrs;no work;public;0;2;0;6;4;0
92.88069;male;latino;16.02;3;5000;1-8 yrs;no work;public;1;1;1;2;2;0
99.72832;female;latino;23.83;2;20000;12 yrs;no work;public;1;0;2;4;2;1
85.43973;female;latino;19.54;2;11500;1-8 yrs;no work;public;1;3;1;6;4;1
109.6593;male;latino;20.86;4;64000;some college;no work;public;1;1;1;2;2;1
106.4203;female;latino;24.01;4;13000;12 yrs;no work;public;1;0;2;3;2;1
81.51498;female;latino;28.67;3;18000;1-8 yrs;no work;public;0;1;0;2;1;0
108.852;female;latino;24.31;3;78000;12 yrs;no work;public;1;2;0;3;3;1
101.0658;female;latino;23.23;2;90000;college;>= 35h;public;0;0;1;2;2;1
104.3485;female;latino;17.67;1;90000;some college;>= 35h;public;1;3;1;6;6;1
91.53354;male;latino;17.27;2;20000;1-8 yrs;no work;public;1;1;0;2;2;0
94.79199;male;latino;15.46;1;90000;12 yrs;<35h;public;1;1;2;3;3;1
90.60463;female;latino;27.18;2;24000;12 yrs;<35h;public;1;0;1;4;4;1
104.8932;female;latino;19.99;1;70000;college;>= 35h;other private;0;0;1;3;2;1
77.00664;female;latino;23.5;1;55000;9-11 yrs;no work;public;0;1;0;5;5;1
84.17039;female;latino;30.08;2;43000;9-11 yrs;>= 35h;public;1;4;1;4;4;1
102.5053;male;latino;22.47;1;55000;some college;>= 35h;catholic;1;1;1;3;3;1
74.67222;female;latino;19.8;1;30000;9-11 yrs;no work;public;1;0;2;3;3;0
97.50089;male;latino;16.23;2;34000;12 yrs;>= 35h;public;1;1;1;3;3;1
97.91428;female;latino;26.12;3;18000;1-8 yrs;>= 35h;public;1;0;1;3;0;1
114.1434;female;latino;20.4;0;80000;college;>= 35h;catholic;0;1;2;5;3;1
100.8955;male;latino;22.32;2;40000;12 yrs;>= 35h;public;1;0;1;2;2;1
104.3534;female;latino;18.94;0;100000;some college;>= 35h;public;0;0;1;2;1;1
113.6181;male;latino;18.67;2;50000;college;no work;public;0;0;0;1;1;1
103.123;male;latino;29.74;1;45000;12 yrs;>= 35h;catholic;0;1;2;4;4;1
76.6273;female;latino;16.97;2;22000;1-8 yrs;no work;public;1;1;0;2;3;0
104.4944;female;latino;31.02;1;33000;college;>= 35h;public;1;1;1;3;3;1
100.6913;female;latino;28.96;2;16000;12 yrs;>= 35h;public;1;3;2;5;4;1
108.8909;male;latino;17.48;1;60000;college;no work;catholic;0;0;2;1;0;1
93.10927;male;latino;17.52;2;30000;9-11 yrs;<35h;public;1;0;3;6;6;0
105.2531;female;latino;21.77;1;50000;12 yrs;>= 35h;public;0;1;0;6;6;0
86.9036;female;latino;26.18;1;24000;12 yrs;>= 35h;catholic;1;0;0;3;2;1
107.4368;male;latino;16.41;1;80000;12 yrs;>= 35h;public;0;1;2;8;4;1
89.68546;female;latino;17.97;2;78000;12 yrs;no work;public;1;2;1;4;4;1
93.76582;male;latino;21.26;3;9000;1-8 yrs;>= 35h;public;1;0;1;1;1;0
102.5734;male;latino;17.48;2;22000;12 yrs;>= 35h;public;0;1;2;4;3;1
95.90085;male;latino;17.49;2;30000;some college;>= 35h;public;1;1;0;2;2;1
111.8333;male;latino;17.6;3;20000;some college;>= 35h;public;1;0;0;2;2;0
101.9022;female;latino;24.14;3;12000;some college;>= 35h;public;1;0;1;5;4;0
99.34412;female;latino;17.67;1;25000;12 yrs;<35h;public;1;0;0;0;0;1
113.1999;female;latino;23.74;1;55000;some college;>= 35h;public;1;1;1;3;3;1
105.2142;male;latino;37.28;1;65000;some college;>= 35h;public;1;2;2;3;3;1
111.2594;female;latino;24.03;2;13000;1-8 yrs;no work;public;1;0;1;1;2;1
111.8965;male;latino;23.39;1;10000;1-8 yrs;no work;public;1;0;1;2;0;1
113.4333;male;latino;25.09;1;38000;college;no work;catholic;0;0;0;2;1;1
90.05021;female;latino;31.74;1;3000;12 yrs;<35h;public;0;0;0;0;0;0
93.57615;female;latino;20.44;1;12000;12 yrs;no work;public;1;1;1;4;2;1
116.3854;male;latino;22.67;2;9000;1-8 yrs;no work;public;1;1;1;3;3;1
101.4597;male;latino;25.31;0;75000;12 yrs;>= 35h;public;1;1;2;8;8;0
104.5868;male;latino;35.06;2;30000;9-11 yrs;<35h;public;0;1;1;4;4;1
103.3807;male;latino;16.25;2;100000;some college;<35h;other private;0;0;0;3;2;1
101.9849;female;latino;29.49;1;38000;12 yrs;>= 35h;public;1;0;3;6;6;1
96.36286;female;latino;16.52;2;26000;some college;>= 35h;public;1;1;0;2;1;0
109.7906;male;latino;23.48;1;80000;12 yrs;<35h;public;0;0;1;2;2;1
109.708;male;latino;19.62;2;70000;some college;no work;public;1;2;3;6;6;1
84.89989;male;latino;16.94;4;15000;1-8 yrs;<35h;public;1;3;0;4;3;1
95.59932;female;latino;30.07;4;12000;1-8 yrs;>= 35h;public;1;1;1;3;3;0
99.50947;female;latino;15.15;1;1300;12 yrs;>= 35h;public;1;0;0;3;0;0
94.52937;male;latino;16.15;1;12000;9-11 yrs;no work;public;1;1;0;1;1;0
89.73895;female;latino;17.22;5;34000;12 yrs;<35h;public;1;0;1;2;2;0
107.038;male;latino;16.85;2;35000;12 yrs;<35h;public;1;1;1;0;0;1
88.84895;female;latino;20.83;3;12000;12 yrs;no work;public;1;1;0;0;1;1
85.85311;male;latino;27.02;0;28000;12 yrs;>= 35h;public;1;2;4;3;3;1
112.4752;female;latino;16.68;1;90000;college;<35h;public;1;1;0;2;2;1
98.71674;female;latino;18.45;1;38000;12 yrs;>= 35h;public;0;2;4;5;4;1
76.69052;female;latino;27.67;2;23000;some college;>= 35h;public;1;0;2;3;3;1
88.86841;female;latino;20.45;6;34500;1-8 yrs;no work;public;1;0;1;2;2;1
91.62594;female;latino;25.39;1;5000;9-11 yrs;<35h;public;0;1;2;3;3;0
109.0952;male;latino;20.94;1;10000;9-11 yrs;no work;public;1;1;0;5;5;1
96.99997;male;latino;32.27;0;7000;some college;>= 35h;public;1;1;0;2;1;1
90.7943;male;latino;29.39;1;18000;some college;no work;public;0;0;0;2;2;1
108.9201;female;latino;18.9;1;170000;some college;no work;public;1;0;2;4;4;1
105.4963;male;latino;26.62;2;25000;1-8 yrs;<35h;public;1;1;3;2;2;1
92.33113;female;latino;22.76;3;350000;12 yrs;no work;public;1;1;2;4;4;1
97.43281;male;latino;34.96;2;12500;1-8 yrs;no work;public;1;0;1;2;2;1
104.7522;female;latino;17.96;1;54000;some college;>= 35h;other private;1;0;3;2;2;1
95.49232;female;latino;17.95;5;8400;12 yrs;>= 35h;public;1;0;0;1;1;1
109.5767;female;latino;21.86;2;45000;12 yrs;>= 35h;public;1;2;1;2;2;1
105.2969;male;latino;16.55;0;60000;college;<35h;public;1;0;1;3;3;1
94.62664;female;latino;20.69;1;60000;some college;>= 35h;public;1;1;1;5;3;1
83.66946;female;latino;23.78;2;10000;1-8 yrs;no work;public;1;1;1;4;0;1
77.1574;male;latino;26.18;1;11000;1-8 yrs;>= 35h;public;1;0;1;3;3;1
98.16232;female;latino;21.48;4;5000;1-8 yrs;no work;public;1;1;0;1;0;1
91.91288;male;latino;17.3;3;6000;1-8 yrs;no work;public;1;0;0;1;2;0
96.18778;male;latino;26.53;2;23000;1-8 yrs;>= 35h;public;0;1;0;1;0;1
100.1806;female;latino;16.32;2;78000;12 yrs;no work;catholic;0;0;2;2;2;1
81.29613;male;latino;23.53;2;14000;1-8 yrs;no work;public;1;0;1;4;4;0
92.85151;female;latino;23.77;1;8000;12 yrs;no work;public;1;2;0;2;2;1
102.943;male;latino;25.15;3;60000;some college;>= 35h;public;1;1;1;4;4;1
89.4277;male;latino;17.94;2;12000;1-8 yrs;>= 35h;public;1;0;0;2;2;0
91.34386;female;latino;16.69;4;3500;1-8 yrs;no work;public;1;0;0;0;0;0
94.43211;male;latino;18.09;2;21000;12 yrs;<35h;public;1;2;1;0;0;1
100.6864;female;latino;22.17;0;60000;12 yrs;>= 35h;public;1;0;1;3;3;1
100.9685;male;latino;16.93;2;20000;1-8 yrs;no work;public;1;0;1;2;1;1
83.65487;female;latino;18.67;0;30000;12 yrs;<35h;public;1;0;0;2;2;1
103.4926;female;latino;19.13;0;15000;some college;<35h;public;0;2;0;2;3;1
105.9972;male;latino;20.07;3;24000;1-8 yrs;no work;public;1;1;0;2;1;1
105.5401;female;latino;23.13;0;92000;college;<35h;public;0;0;2;2;4;1
81.69006;male;latino;17.79;2;20000;12 yrs;>= 35h;public;1;0;1;2;2;0
73.01381;male;latino;20.46;3;12000;9-11 yrs;>= 35h;public;1;0;0;1;0;0
82.73083;female;latino;16.23;3;10000;12 yrs;>= 35h;public;1;0;1;0;0;1
105.2483;male;latino;25.4;1;49000;some college;<35h;public;1;1;0;3;1;1
73.3737;female;latino;21.52;3;47000;some college;no work;public;1;3;0;5;5;0
106.469;male;latino;17.13;1;90000;12 yrs;<35h;public;1;0;0;1;1;1
96.87838;female;latino;15.86;1;38;12 yrs;>= 35h;catholic;0;0;0;5;4;1
108.4289;male;latino;15.82;2;140000;college;>= 35h;catholic;0;0;1;2;1;1
87.05437;male;latino;21.5;3;23000;12 yrs;no work;public;1;0;1;5;5;1
107.5583;male;latino;35.79;2;27000;9-11 yrs;no work;public;1;1;3;4;4;1
80.8487;female;latino;16.4;1;10000;12 yrs;>= 35h;public;1;2;1;2;2;0
101.6834;female;latino;25.86;2;14000;12 yrs;>= 35h;public;1;1;0;3;3;1
89.02403;female;latino;26.39;2;7000;9-11 yrs;no work;public;1;0;2;0;6;0
95.84735;female;latino;22.62;2;23000;9-11 yrs;>= 35h;public;1;0;0;2;2;1
104.2221;female;latino;18.51;1;50000;some college;<35h;catholic;0;1;1;3;3;1
89.81676;female;latino;15.92;1;18000;12 yrs;no work;public;0;4;0;2;3;1
92.4819;female;latino;18.78;2;18000;1-8 yrs;no work;public;1;1;0;3;3;0
94.97194;female;latino;22.37;1;11000;9-11 yrs;>= 35h;catholic;1;1;0;2;0;1
106.3765;male;latino;19.87;1;11000;12 yrs;no work;public;1;0;1;2;3;1
95.0838;male;latino;32.78;2;35000;9-11 yrs;no work;public;1;3;2;3;3;0
109.0709;male;latino;16.43;1;110000;some college;no work;catholic;0;1;0;2;2;1
102.5491;male;latino;17.67;0;18000;12 yrs;>= 35h;public;1;1;0;3;0;0
96.27046;female;latino;18.99;3;98000;9-11 yrs;no work;public;1;1;1;0;2;1
73.30074;male;latino;15.41;2;14000;some college;no work;public;1;0;2;2;2;1
102.9771;male;latino;17.55;2;4000;12 yrs;no work;public;0;1;1;4;0;0
87.16622;female;latino;17.58;0;35000;some college;no work;other private;1;1;0;5;5;1
82.41957;female;latino;23.79;4;18000;12 yrs;<35h;public;1;1;0;3;0;1
105.472;male;latino;24.22;1;25000;12 yrs;no work;catholic;0;0;0;4;4;1
99.96663;male;latino;23.43;0;75000;12 yrs;>= 35h;public;1;1;1;0;2;1
112.0472;male;latino;26.12;1;90000;college;<35h;public;0;0;1;2;2;1
100.8712;female;latino;15.2;1;100000;12 yrs;>= 35h;public;1;0;1;2;1;1
100.842;female;latino;18.21;1;45000;12 yrs;no work;public;1;1;0;5;5;1
95.16161;female;latino;16.3;1;10000;12 yrs;>= 35h;public;1;1;3;6;6;0
85.15765;male;latino;19.04;5;3000;12 yrs;no work;public;1;0;1;0;1;0
95.18593;male;latino;28.86;1;35000;12 yrs;no work;public;1;1;2;5;5;1
96.08079;female;latino;20.54;2;12000;12 yrs;>= 35h;public;1;0;2;3;3;1
82.57034;female;latino;23.72;1;10000;9-11 yrs;<35h;public;1;1;1;5;5;1
101.163;female;latino;24.34;3;25000;1-8 yrs;>= 35h;public;1;0;2;5;5;0
105.3018;male;latino;24.03;1;16500;12 yrs;>= 35h;public;0;1;0;2;2;1
104.8203;female;latino;16.34;1;43000;12 yrs;<35h;public;1;0;1;3;5;1
107.3687;female;latino;19.9;1;50000;college;<35h;public;0;1;1;2;2;1
95.20052;female;latino;15.2;3;10000;12 yrs;no work;public;1;0;1;0;0;1
101.4402;female;latino;23.91;2;41000;some college;>= 35h;public;0;2;0;2;0;1
102.2427;female;latino;16;3;9600;1-8 yrs;no work;public;1;0;0;1;1;1
104.2318;female;latino;18.23;1;78000;12 yrs;>= 35h;public;0;0;0;3;2;1
89.10184;male;latino;22.12;2;14400;12 yrs;>= 35h;public;0;0;2;5;5;0
93.63451;male;latino;18.05;2;16000;1-8 yrs;>= 35h;public;1;3;0;5;5;0
106.6732;male;latino;19.79;0;12000;12 yrs;>= 35h;public;1;0;2;1;3;1
94.32511;female;latino;17.03;1;38000;some college;>= 35h;catholic;1;1;1;3;2;1
89.65627;female;latino;17.67;0;10000;12 yrs;<35h;public;1;1;1;2;0;1
76.27713;male;latino;15.33;2;32000;12 yrs;>= 35h;public;1;0;1;0;0;1
102.1162;male;latino;21.9;0;18000;1-8 yrs;<35h;public;1;1;3;5;3;0
100.9831;female;latino;23.63;1;90000;12 yrs;<35h;catholic;0;0;0;1;4;1
104.3048;male;latino;19.8;1;12000;12 yrs;>= 35h;public;1;0;1;3;2;1
93.3038;female;latino;19.41;2;14000;1-8 yrs;no work;public;1;0;0;1;0;1
95.30751;male;latino;18.21;1;80000;12 yrs;>= 35h;public;0;0;0;0;0;1
81.85542;male;latino;16.09;1;150000;college;>= 35h;catholic;0;0;0;2;2;1
89.03863;female;latino;18.16;2;42000;some college;>= 35h;public;1;1;2;3;3;0
83.16367;male;latino;23.47;5;28000;12 yrs;no work;public;1;2;2;2;1;0
73.42719;male;latino;22.25;1;20000;1-8 yrs;no work;public;1;1;2;4;4;0
104.9078;female;latino;22.28;2;25000;9-11 yrs;>= 35h;public;1;3;0;5;5;1
109.7128;female;latino;23.12;2;90000;12 yrs;>= 35h;public;1;0;2;4;4;1
101.0706;female;latino;21.07;2;21000;some college;<35h;public;0;1;2;3;1;1
101.2749;male;latino;23.43;2;30000;12 yrs;>= 35h;public;1;0;1;3;1;1
108.249;female;latino;21.89;2;50000;12 yrs;no work;public;1;1;2;4;3;1
96.20724;male;latino;21.56;0;98000;some college;>= 35h;public;1;1;2;4;4;0
113.944;female;latino;23.55;3;25000;college;no work;public;1;1;1;2;2;1
95.70145;male;latino;15.89;2;30000;12 yrs;>= 35h;catholic;0;1;2;6;6;0
70.2271;male;latino;18.99;2;2000;12 yrs;>= 35h;catholic;1;0;1;5;5;1
83.49438;female;latino;16.7;2;30000;some college;>= 35h;public;1;0;1;3;2;1
77.88204;female;latino;23.24;2;7200;1-8 yrs;>= 35h;public;0;1;1;3;1;1
83.38252;female;latino;23.49;0;36000;some college;>= 35h;public;0;0;1;3;3;1
96.40177;male;latino;19.92;2;65000;12 yrs;no work;catholic;0;0;0;4;4;1
98.21581;male;latino;27.89;1;6000;some college;>= 35h;public;1;2;2;6;6;1
102.8457;male;latino;31.56;4;12000;12 yrs;<35h;public;1;2;1;4;3;1
90.02103;female;latino;21.79;2;45000;1-8 yrs;no work;public;1;0;1;1;1;0
98.57084;male;latino;24.77;2;72000;some college;no work;public;0;1;2;5;5;1
108.7888;male;latino;20.06;1;18000;12 yrs;>= 35h;public;1;1;1;3;3;1
88.55228;female;latino;15.2;1;15000;12 yrs;>= 35h;public;0;0;1;1;1;1
85.03606;male;latino;25;0;18000;some college;>= 35h;public;0;0;1;2;2;1
74.46796;female;latino;17.19;1;17000;9-11 yrs;>= 35h;public;1;1;1;2;2;0
105.4671;female;latino;19.79;2;8000;12 yrs;>= 35h;public;1;2;1;3;2;0
106.2161;male;latino;19.95;1;1700;1-8 yrs;<35h;public;1;0;1;2;2;0
88.23131;female;latino;20.51;1;43000;college;no work;catholic;1;0;0;2;3;1
106.0556;male;latino;28.46;0;40000;some college;>= 35h;public;1;0;1;2;3;1
96.89783;male;latino;30.09;4;19000;9-11 yrs;>= 35h;public;0;0;0;0;0;1
99.78181;female;latino;27.17;2;15;1-8 yrs;no work;public;1;2;0;4;4;1
87.72551;female;latino;16.09;2;20000;12 yrs;no work;catholic;0;0;1;3;3;1
101.7515;female;latino;19.08;1;52000;some college;>= 35h;catholic;0;0;1;2;2;1
98.7216;female;latino;17.97;2;10400;1-8 yrs;<35h;public;0;0;1;4;4;1
113.1366;male;latino;21.39;2;47000;12 yrs;no work;public;1;0;1;2;4;1
105.3455;female;latino;27.18;0;70000;12 yrs;>= 35h;public;1;2;1;5;5;1
81.88947;female;latino;17.86;0;6984;9-11 yrs;no work;public;0;0;2;5;5;1
104.2269;male;latino;19.77;2;5000;12 yrs;>= 35h;public;1;0;1;2;2;1
113.2145;male;latino;20.27;1;50000;some college;no work;public;0;0;1;2;2;1
86.64584;female;latino;24.53;1;30000;12 yrs;>= 35h;public;1;2;1;6;6;1
98.14286;male;latino;19.65;3;15000;12 yrs;>= 35h;public;1;0;1;3;1;0
80.87788;male;latino;26.01;1;17000;9-11 yrs;>= 35h;public;1;1;0;1;1;1
104.1832;female;latino;26.79;1;60000;college;no work;catholic;0;0;1;4;2;1
105.934;male;latino;18.63;2;10000;1-8 yrs;no work;public;1;1;1;8;8;1
111.5901;male;latino;44.03;1;17000;some college;>= 35h;public;1;1;2;2;1;0
92.99255;male;latino;27.64;3;30000;1-8 yrs;<35h;public;1;1;2;2;1;1
100.38;female;latino;20.79;2;16000;12 yrs;>= 35h;public;1;1;1;2;2;1
100.8761;female;latino;19.63;1;7000;some college;>= 35h;public;1;2;2;3;2;0
100.8907;female;latino;17.68;1;30000;12 yrs;>= 35h;public;1;0;1;1;1;1
103.0549;male;latino;18.88;2;30000;some college;<35h;public;1;1;3;5;4;1
95.2832;male;latino;17.94;3;13000;9-11 yrs;>= 35h;public;1;1;2;4;4;1
76.18959;female;latino;21;2;11000;12 yrs;>= 35h;public;1;0;1;4;4;1
90.84293;male;latino;26.75;0;16000;some college;no work;public;1;1;1;5;3;0
97.8316;male;latino;21.51;1;20000;12 yrs;no work;public;1;0;2;0;3;0
104.8251;male;latino;18.49;3;16000;1-8 yrs;no work;public;1;0;2;3;3;0
113.9829;male;latino;18.17;1;18000;12 yrs;>= 35h;public;1;2;1;6;4;1
88.33829;female;latino;16.14;2;22000;12 yrs;no work;public;1;0;0;0;0;1
93.76096;female;latino;22.31;2;47000;12 yrs;no work;catholic;1;1;2;4;4;1
111.0989;female;latino;16.37;2;70000;12 yrs;no work;public;1;0;0;1;1;1
79.39455;female;latino;19.83;4;15000;1-8 yrs;<35h;public;1;1;0;3;3;1
99.09122;female;latino;23.98;1;18000;9-11 yrs;<35h;public;0;1;0;0;0;1
94.45642;female;latino;15.2;1;15000;12 yrs;no work;public;1;1;0;1;0;1
99.39275;male;latino;29.26;1;24000;1-8 yrs;no work;public;1;0;1;3;3;0
100.2487;female;latino;21.47;4;32000;12 yrs;>= 35h;public;1;0;1;3;1;0
93.97981;male;latino;18.93;1;40000;some college;>= 35h;public;1;2;1;5;5;1
106.1528;male;latino;16.02;2;45000;some college;>= 35h;public;1;3;1;4;4;1
104.7862;male;latino;21.08;2;30000;12 yrs;>= 35h;public;1;2;1;0;6;1
85.16738;female;latino;20.12;2;70000;college;>= 35h;public;1;1;1;2;1;1
96.42123;female;latino;17.55;2;35000;college;>= 35h;public;1;1;1;4;4;1
92.56457;male;latino;19.89;0;10000;12 yrs;>= 35h;public;0;1;2;4;4;1
